zx_code_fldname,zx_code_value,zx_code_value_up,zx_code_cmmt,zx_code_desc1,zx_code_desc2,zx_code_rmk,zx_code_char#1,zx_code_char#2,zx_code_num#1,zx_code_num#2
CoA_FINI_Check,4332893,,,,,,,,0,0
CoA_FINI_Check,4347152,,000000000005331543:000000000005370445:000000000005540734:,,,,,,0,0
CoA_FINI_Check,4347153,,000000000005331548:000000000005370450:,,,,,,0,0
CoA_FINI_Check,4347154,,000000000005540765:000000000005540766:000000000005540767:000000000005540768:000000000005540769:,,,,,,0,0
CoA_FINI_Check,4347155,,000000000005540770:,,,,,,0,0
CoA_FINI_Check,4347156,,000000000005540773:,,,,,,0,0
CoA_FINI_Check,4347157,,000000000005540775:000000000005540776:,,,,,,0,0
CoA_FINI_Check,4347158,,000000000005540779:000000000005540780:,,,,,,0,0
CoA_FINI_Check,4347159,,000000000005540783:000000000005540784:,,,,,,0,0
CoA_FINI_Check,4347170,,000000000005540787:,,,,,,0,0
CoA_FINI_Check,4347171,,000000000005540789:,,,,,,0,0
CoA_FINI_Check,4347172,,000000000005540791:,,,,,,0,0
CoA_FINI_Check,4347173,,000000000005540793:,,,,,,0,0
CoA_FINI_Check,4347174,,000000000005540795:000000000005540796:,,,,,,0,0
CoA_FINI_Check,4347175,,000000000005540799:,,,,,,0,0
CoA_FINI_Check,4347176,,000000000005540801:,,,,,,0,0
CoA_FINI_Check,4347177,,000000000005540803:,,,,,,0,0
CoA_FINI_Check,4347178,,000000000005540805:,,,,,,0,0
CoA_FINI_Check,4347179,,000000000005540807:,,,,,,0,0
CoA_FINI_Check,4347180,,000000000005540809:,,,,,,0,0
CoA_FINI_Check,4347181,,000000000005540811:,,,,,,0,0
CoA_FINI_Check,4347182,,000000000005540813:,,,,,,0,0
CoA_FINI_Check,4347183,,000000000005540815:,,,,,,0,0
CoA_FINI_Check,4347184,,000000000005540817:,,,,,,0,0
CoA_FINI_Check,4347185,,000000000005540819:,,,,,,0,0
CoA_FINI_Check,4347186,,000000000005540821:000000000005540822:,,,,,,0,0
CoA_FINI_Check,4347187,,000000000005540825:,,,,,,0,0
CoA_FINI_Check,4347188,,000000000005540827:,,,,,,0,0
CoA_FINI_Check,4347189,,000000000005540829:,,,,,,0,0
CoA_FINI_Check,4347190,,000000000005540831:,,,,,,0,0
CoA_FINI_Check,4347191,,000000000005540833:,,,,,,0,0
CoA_FINI_Check,4347192,,000000000005540835:,,,,,,0,0
CoA_FINI_Check,4347193,,000000000005540837:,,,,,,0,0
CoA_FINI_Check,4347194,,000000000005540839:,,,,,,0,0
CoA_FINI_Check,4347195,,000000000005540841:,,,,,,0,0
CoA_FINI_Check,4347196,,000000000005540843:000000000005540844:000000000005540845:,,,,,,0,0
CoA_FINI_Check,4347197,,,,,,,,0,0
CoA_FINI_Check,4347198,,000000000005540849:,,,,,,0,0
CoA_FINI_Check,4347199,,000000000005540851:,,,,,,0,0
CoA_FINI_Check,4347200,,000000000005540853:,,,,,,0,0
CoA_FINI_Check,4347201,,000000000005540855:000000000005540856:,,,,,,0,0
CoA_FINI_Check,4347202,,000000000005540859:,,,,,,0,0
CoA_FINI_Check,4347203,,000000000005540861:000000000005540862:,,,,,,0,0
CoA_FINI_Check,4347204,,000000000005540866:,,,,,,0,0
CoA_FINI_Check,4347205,,000000000005540868:,,,,,,0,0
CoA_FINI_Check,4347206,,000000000005540870:,,,,,,0,0
CoA_FINI_Check,4347207,,000000000005540872:,,,,,,0,0
CoA_FINI_Check,4347208,,000000000005540874:,,,,,,0,0
CoA_FINI_Check,4347209,,000000000005540876:,,,,,,0,0
CoA_FINI_Check,4347210,,000000000005540878:,,,,,,0,0
CoA_FINI_Check,4347211,,000000000005540880:,,,,,,0,0
CoA_FINI_Check,4347212,,000000000005540882:,,,,,,0,0
CoA_FINI_Check,4347213,,000000000005540884:,,,,,,0,0
CoA_FINI_Check,4347214,,000000000005540886:,,,,,,0,0
CoA_FINI_Check,4347215,,000000000005540888:,,,,,,0,0
CoA_FINI_Check,4347216,,000000000005540890:,,,,,,0,0
CoA_FINI_Check,4347217,,000000000005540892:,,,,,,0,0
CoA_FINI_Check,4347218,,000000000005540894:,,,,,,0,0
CoA_FINI_Check,4347219,,000000000005540896:,,,,,,0,0
CoA_FINI_Check,4347220,,000000000005540898:,,,,,,0,0
CoA_FINI_Check,4347221,,000000000005540900:,,,,,,0,0
CoA_FINI_Check,4347222,,000000000005540902:,,,,,,0,0
CoA_FINI_Check,4347223,,000000000005540904:,,,,,,0,0
CoA_FINI_Check,4347224,,000000000005540906:,,,,,,0,0
CoA_FINI_Check,4347225,,000000000005540908:,,,,,,0,0
CoA_FINI_Check,4347226,,000000000005540910:,,,,,,0,0
CoA_FINI_Check,4347227,,000000000005540912:,,,,,,0,0
CoA_FINI_Check,4347228,,000000000005540914:,,,,,,0,0
CoA_FINI_Check,4347229,,000000000005540916:,,,,,,0,0
CoA_FINI_Check,4347230,,000000000005540918:,,,,,,0,0
CoA_FINI_Check,4347231,,000000000005540920:,,,,,,0,0
CoA_FINI_Check,4347232,,000000000005540922:,,,,,,0,0
CoA_FINI_Check,4347233,,000000000005540924:,,,,,,0,0
CoA_FINI_Check,4347234,,000000000005540926:,,,,,,0,0
CoA_FINI_Check,4347235,,000000000005540928:,,,,,,0,0
CoA_FINI_Check,4347236,,000000000005540930:,,,,,,0,0
CoA_FINI_Check,4347237,,000000000005540932:000000000005540933:000000000005540934:,,,,,,0,0
CoA_FINI_Check,4347238,,000000000005540937:,,,,,,0,0
CoA_FINI_Check,4347239,,000000000005540939:,,,,,,0,0
CoA_FINI_Check,4347240,,,,,,,,0,0
CoA_FINI_Check,4347241,,000000000005540941:,,,,,,0,0
CoA_FINI_Check,4347242,,000000000005540943:,,,,,,0,0
CoA_FINI_Check,4347243,,,,,,,,0,0
CoA_FINI_Check,4347244,,000000000005540947:,,,,,,0,0
CoA_FINI_Check,4347245,,000000000005540949:,,,,,,0,0
CoA_FINI_Check,4347246,,000000000005540951:,,,,,,0,0
CoA_FINI_Check,4347247,,000000000005540953:,,,,,,0,0
CoA_FINI_Check,4347248,,000000000005540955:,,,,,,0,0
CoA_FINI_Check,4347249,,000000000005540957:,,,,,,0,0
CoA_FINI_Check,4347250,,000000000005540959:,,,,,,0,0
CoA_FINI_Check,4347251,,000000000005540961:,,,,,,0,0
CoA_FINI_Check,4347252,,000000000005540963:,,,,,,0,0
CoA_FINI_Check,4347253,,000000000005540965:,,,,,,0,0
CoA_FINI_Check,4347254,,000000000005540967:,,,,,,0,0
CoA_FINI_Check,4347255,,000000000005540969:,,,,,,0,0
CoA_FINI_Check,4347256,,000000000005540971:,,,,,,0,0
CoA_FINI_Check,4347257,,000000000005540973:,,,,,,0,0
CoA_FINI_Check,4347258,,000000000005540975:,,,,,,0,0
CoA_FINI_Check,4347259,,000000000005540977:,,,,,,0,0
CoA_FINI_Check,4347260,,000000000005540979:,,,,,,0,0
CoA_FINI_Check,4347261,,000000000005540981:,,,,,,0,0
CoA_FINI_Check,4347262,,000000000005540983:,,,,,,0,0
CoA_FINI_Check,4347263,,000000000005540985:,,,,,,0,0
CoA_FINI_Check,4347264,,000000000005540987:,,,,,,0,0
CoA_FINI_Check,4347265,,000000000005540989:,,,,,,0,0
CoA_FINI_Check,4347266,,000000000005540991:,,,,,,0,0
CoA_FINI_Check,4347267,,000000000005540993:,,,,,,0,0
CoA_FINI_Check,4347268,,000000000005540995:,,,,,,0,0
CoA_FINI_Check,4347269,,000000000005540997:,,,,,,0,0
CoA_FINI_Check,4347270,,000000000005540999:,,,,,,0,0
CoA_FINI_Check,4347271,,000000000005541001:,,,,,,0,0
CoA_FINI_Check,4347272,,000000000005541003:,,,,,,0,0
CoA_FINI_Check,4347273,,000000000005541005:,,,,,,0,0
CoA_FINI_Check,4347274,,000000000005541007:,,,,,,0,0
CoA_FINI_Check,4347275,,000000000005541009:,,,,,,0,0
CoA_FINI_Check,4347276,,000000000005541011:,,,,,,0,0
CoA_FINI_Check,4347277,,000000000005541013:,,,,,,0,0
CoA_FINI_Check,4347278,,000000000005541015:,,,,,,0,0
CoA_FINI_Check,4347279,,000000000005541017:,,,,,,0,0
CoA_FINI_Check,4347280,,000000000005541019:,,,,,,0,0
CoA_FINI_Check,4347281,,000000000005541021:,,,,,,0,0
CoA_FINI_Check,4347282,,000000000005541023:,,,,,,0,0
CoA_FINI_Check,4347283,,000000000005541025:,,,,,,0,0
CoA_FINI_Check,4347284,,000000000005541027:,,,,,,0,0
CoA_FINI_Check,4347285,,000000000005541029:,,,,,,0,0
CoA_FINI_Check,4347286,,000000000005541031:,,,,,,0,0
CoA_FINI_Check,4347287,,000000000005541033:,,,,,,0,0
CoA_FINI_Check,4347288,,000000000005541035:,,,,,,0,0
CoA_FINI_Check,4347289,,000000000005541037:,,,,,,0,0
CoA_FINI_Check,4347290,,000000000005541039:,,,,,,0,0
CoA_FINI_Check,4347291,,000000000005541041:000000000005541042:,,,,,,0,0
CoA_FINI_Check,4347292,,000000000005541045:000000000005541046:,,,,,,0,0
CoA_FINI_Check,4347293,,000000000005541049:,,,,,,0,0
CoA_FINI_Check,4347294,,000000000005541051:,,,,,,0,0
CoA_FINI_Check,4347295,,000000000005541053:,,,,,,0,0
CoA_FINI_Check,4347296,,000000000005541055:,,,,,,0,0
CoA_FINI_Check,4347297,,000000000005541057:,,,,,,0,0
CoA_FINI_Check,4347298,,000000000005541059:,,,,,,0,0
CoA_FINI_Check,4347299,,000000000005541061:,,,,,,0,0
CoA_FINI_Check,4347300,,000000000005541063:,,,,,,0,0
CoA_FINI_Check,4347301,,000000000005541065:,,,,,,0,0
CoA_FINI_Check,4347302,,000000000005541067:,,,,,,0,0
CoA_FINI_Check,4347303,,000000000005541069:,,,,,,0,0
CoA_FINI_Check,4347304,,000000000005541071:,,,,,,0,0
CoA_FINI_Check,4347305,,000000000005541073:,,,,,,0,0
CoA_FINI_Check,4347306,,000000000005541075:,,,,,,0,0
CoA_FINI_Check,4347307,,000000000005541077:,,,,,,0,0
CoA_FINI_Check,4347308,,000000000005541079:000000000005541080:,,,,,,0,0
CoA_FINI_Check,4347309,,000000000005541083:,,,,,,0,0
CoA_FINI_Check,4347331,,,,,,,,0,0
CoA_FINI_Check,4347332,,000000000005541126:,,,,,,0,0
CoA_FINI_Check,4347333,,000000000005541127:,,,,,,0,0
CoA_FINI_Check,4347334,,,,,,,,0,0
CoA_FINI_Check,4347335,,000000000005541128:000000000005541129:,,,,,,0,0
CoA_FINI_Check,4347336,,,,,,,,0,0
CoA_FINI_Check,4347337,,,,,,,,0,0
CoA_FINI_Check,4347338,,000000000005541130:,,,,,,0,0
CoA_FINI_Check,4347339,,,,,,,,0,0
CoA_FINI_Check,4347340,,000000000005541131:,,,,,,0,0
CoA_FINI_Check,4347341,,000000000005541132:,,,,,,0,0
CoA_FINI_Check,4347342,,000000000005344850:,,,,,,0,0
CoA_FINI_Check,4347343,,,,,,,,0,0
CoA_FINI_Check,4347344,,,,,,,,0,0
CoA_FINI_Check,4347345,,000000000005541133:,,,,,,0,0
CoA_FINI_Check,4347346,,,,,,,,0,0
CoA_FINI_Check,4347347,,,,,,,,0,0
CoA_FINI_Check,4347348,,,,,,,,0,0
CoA_FINI_Check,4347349,,,,,,,,0,0
CoA_FINI_Check,4347350,,000000000005541134:,,,,,,0,0
CoA_FINI_Check,4347351,,000000000005541135:,,,,,,0,0
CoA_FINI_Check,4347352,,000000000005541136:000000000005541137:000000000005541138:,,,,,,0,0
CoA_FINI_Check,4347353,,000000000005541139:000000000005541140:,,,,,,0,0
CoA_FINI_Check,4347354,,000000000005541141:,,,,,,0,0
CoA_FINI_Check,4347355,,000000000005541142:,,,,,,0,0
CoA_FINI_Check,4347356,,000000000005531734:000000000005541143:,,,,,,0,0
CoA_FINI_Check,4347357,,000000000005531735:000000000005541144:,,,,,,0,0
CoA_FINI_Check,4347358,,000000000005541146:000000000005541147:,,,,,,0,0
CoA_FINI_Check,4347359,,000000000005531738:000000000005541149:000000000005541150:,,,,,,0,0
CoA_FINI_Check,4347360,,000000000005531740:000000000005541152:000000000005541153:000000000005541154:000000000005541155:000000000005541156:,,,,,,0,0
CoA_FINI_Check,4347361,,000000000005541157:,,,,,,0,0
CoA_FINI_Check,4347362,,000000000005541158:000000000005541159:,,,,,,0,0
CoA_FINI_Check,4347363,,000000000005531745:000000000005541160:000000000005541161:000000000005541162:,,,,,,0,0
CoA_FINI_Check,4347364,,,,,,,,0,0
CoA_FINI_Check,4347365,,000000000005531746:000000000005541163:000000000005541164:000000000005541165:000000000005541166:,,,,,,0,0
CoA_FINI_Check,4347366,,,,,,,,0,0
CoA_FINI_Check,4347367,,000000000005541167:,,,,,,0,0
CoA_FINI_Check,4347368,,000000000005541168:,,,,,,0,0
CoA_FINI_Check,4347369,,000000000005541169:,,,,,,0,0
CoA_FINI_Check,4347370,,000000000005541170:000000000005541171:000000000005541172:,,,,,,0,0
CoA_FINI_Check,4347383,,000000000005531760:000000000005541198:000000000005541199:000000000005541200:000000000005541201:,,,,,,0,0
CoA_FINI_Check,4347384,,000000000005531763:000000000005541202:000000000005541203:,,,,,,0,0
CoA_FINI_Check,4347385,,000000000005531767:000000000005541206:000000000005541208:000000000005541209:,,,,,,0,0
CoA_FINI_Check,4347386,,000000000005531769:000000000005541210:000000000005541211:,,,,,,0,0
CoA_FINI_Check,4347399,,,,,,,,0,0
CoA_FINI_Check,4347400,,,,,,,,0,0
CoA_FINI_Check,4347401,,000000000005541234:000000000005541235:,,,,,,0,0
CoA_FINI_Check,4347402,,000000000005531792:000000000005541236:000000000005541237:000000000005541238:000000000005541239:,,,,,,0,0
CoA_FINI_Check,4347403,,000000000005541240:000000000005541241:000000000005541242:,,,,,,0,0
CoA_FINI_Check,4347404,,000000000005541243:000000000005553965:,,,,,,0,0
CoA_FINI_Check,4347405,,000000000005531795:000000000005541244:000000000005541245:,,,,,,0,0
CoA_FINI_Check,4347406,,000000000005541246:000000000005553966:,,,,,,0,0
CoA_FINI_Check,4347407,,000000000005541247:000000000005554283:,,,,,,0,0
CoA_FINI_Check,4347408,,000000000005372430:000000000005531797:000000000005541249:000000000005541250:000000000005541251:000000000005541253:,,,,,,0,0
CoA_FINI_Check,4347409,,000000000005499725:000000000005541254:000000000005541255:000000000005541256:000000000005541257:,,,,,,0,0
CoA_FINI_Check,4347410,,000000000005541268:,,,,,,0,0
CoA_FINI_Check,4347411,,000000000005541272:,,,,,,0,0
CoA_FINI_Check,4347417,,000000000005541294:000000000005541295:000000000005541296:,,,,,,0,0
CoA_FINI_Check,4347418,,000000000005541297:000000000005541298:000000000005541299:,,,,,,0,0
CoA_FINI_Check,4347419,,000000000005541303:,,,,,,0,0
CoA_FINI_Check,4347420,,000000000005541305:000000000005541306:,,,,,,0,0
CoA_FINI_Check,4347421,,000000000005541309:,,,,,,0,0
CoA_FINI_Check,4347422,,000000000005541311:,,,,,,0,0
CoA_FINI_Check,4347423,,000000000005541313:,,,,,,0,0
CoA_FINI_Check,4347424,,000000000005541315:000000000005541316:,,,,,,0,0
CoA_FINI_Check,4347425,,000000000005541319:000000000005541320:,,,,,,0,0
CoA_FINI_Check,4347426,,000000000005541323:,,,,,,0,0
CoA_FINI_Check,4347427,,000000000005541325:,,,,,,0,0
CoA_FINI_Check,4347428,,000000000005541327:,,,,,,0,0
CoA_FINI_Check,4347429,,000000000005541329:000000000005541330:,,,,,,0,0
CoA_FINI_Check,4347430,,000000000005541333:000000000005541334:,,,,,,0,0
CoA_FINI_Check,4347431,,000000000005541337:,,,,,,0,0
CoA_FINI_Check,4347432,,000000000005541339:000000000005541340:,,,,,,0,0
CoA_FINI_Check,4347433,,000000000005541343:,,,,,,0,0
CoA_FINI_Check,4347434,,000000000005541345:,,,,,,0,0
CoA_FINI_Check,4347435,,000000000005541347:000000000005541348:,,,,,,0,0
CoA_FINI_Check,4347436,,000000000005541351:,,,,,,0,0
CoA_FINI_Check,4347437,,000000000005541353:,,,,,,0,0
CoA_FINI_Check,4347438,,000000000005541355:,,,,,,0,0
CoA_FINI_Check,4347439,,000000000005541357:,,,,,,0,0
CoA_FINI_Check,4347440,,000000000005541359:,,,,,,0,0
CoA_FINI_Check,4347441,,000000000005541361:,,,,,,0,0
CoA_FINI_Check,4347442,,000000000005541363:,,,,,,0,0
CoA_FINI_Check,4347443,,000000000005541365:,,,,,,0,0
CoA_FINI_Check,4347444,,000000000005541367:000000000005541368:,,,,,,0,0
CoA_FINI_Check,4347445,,000000000005541371:,,,,,,0,0
CoA_FINI_Check,4347446,,000000000005541373:000000000005541374:,,,,,,0,0
CoA_FINI_Check,4347447,,000000000005541377:,,,,,,0,0
CoA_FINI_Check,4347448,,000000000005541379:,,,,,,0,0
CoA_FINI_Check,4347449,,000000000005541381:000000000005541382:,,,,,,0,0
CoA_FINI_Check,4347450,,000000000005541385:000000000005541386:,,,,,,0,0
CoA_FINI_Check,4347451,,000000000005541389:000000000005541390:,,,,,,0,0
CoA_FINI_Check,4347452,,000000000005541393:,,,,,,0,0
CoA_FINI_Check,4347453,,000000000005541395:,,,,,,0,0
CoA_FINI_Check,4347454,,000000000005541397:,,,,,,0,0
CoA_FINI_Check,4347455,,000000000005541399:,,,,,,0,0
CoA_FINI_Check,4347456,,000000000005541401:,,,,,,0,0
CoA_FINI_Check,4347457,,000000000005541403:,,,,,,0,0
CoA_FINI_Check,4347458,,000000000005541405:,,,,,,0,0
CoA_FINI_Check,4347459,,000000000005541407:,,,,,,0,0
CoA_FINI_Check,4347460,,000000000005541409:,,,,,,0,0
CoA_FINI_Check,4347461,,000000000005541411:,,,,,,0,0
CoA_FINI_Check,4347462,,000000000005541413:,,,,,,0,0
CoA_FINI_Check,4347463,,000000000005541415:,,,,,,0,0
CoA_FINI_Check,4347464,,000000000005541417:,,,,,,0,0
CoA_FINI_Check,4347465,,000000000005541419:,,,,,,0,0
CoA_FINI_Check,4347466,,000000000005541421:,,,,,,0,0
CoA_FINI_Check,4347467,,000000000005541423:,,,,,,0,0
CoA_FINI_Check,4347468,,000000000005541425:,,,,,,0,0
CoA_FINI_Check,4347469,,000000000005541427:,,,,,,0,0
CoA_FINI_Check,4347470,,000000000005541429:,,,,,,0,0
CoA_FINI_Check,4347471,,000000000005541431:,,,,,,0,0
CoA_FINI_Check,4347472,,000000000005541433:,,,,,,0,0
CoA_FINI_Check,4347473,,000000000005541435:,,,,,,0,0
CoA_FINI_Check,4347474,,000000000005541437:,,,,,,0,0
CoA_FINI_Check,4347475,,000000000005541439:000000000005541440:,,,,,,0,0
CoA_FINI_Check,4347476,,000000000005541443:,,,,,,0,0
CoA_FINI_Check,4347477,,000000000005541445:,,,,,,0,0
CoA_FINI_Check,4347478,,000000000005541447:000000000005541448:,,,,,,0,0
CoA_FINI_Check,4347479,,000000000005541451:,,,,,,0,0
CoA_FINI_Check,4347480,,000000000005541453:,,,,,,0,0
CoA_FINI_Check,4347481,,000000000005541455:,,,,,,0,0
CoA_FINI_Check,4347482,,000000000005541457:,,,,,,0,0
CoA_FINI_Check,4347483,,000000000005541459:,,,,,,0,0
CoA_FINI_Check,4347484,,000000000005541461:,,,,,,0,0
CoA_FINI_Check,4347485,,000000000005541463:,,,,,,0,0
CoA_FINI_Check,4347486,,000000000005541465:,,,,,,0,0
CoA_FINI_Check,4347487,,000000000005541467:,,,,,,0,0
CoA_FINI_Check,4347488,,000000000005541469:,,,,,,0,0
CoA_FINI_Check,4347489,,000000000005541471:,,,,,,0,0
CoA_FINI_Check,4347490,,000000000005541473:,,,,,,0,0
CoA_FINI_Check,4347491,,000000000005541475:,,,,,,0,0
CoA_FINI_Check,4347492,,000000000005541477:000000000005541478:,,,,,,0,0
CoA_FINI_Check,4347493,,000000000005541481:,,,,,,0,0
CoA_FINI_Check,4347494,,000000000005541483:,,,,,,0,0
CoA_FINI_Check,4347495,,000000000005541485:,,,,,,0,0
CoA_FINI_Check,4347496,,000000000005541487:,,,,,,0,0
CoA_FINI_Check,4347497,,000000000005541489:,,,,,,0,0
CoA_FINI_Check,4347498,,000000000005541491:000000000005541492:,,,,,,0,0
CoA_FINI_Check,4347499,,000000000005541495:,,,,,,0,0
CoA_FINI_Check,4347500,,000000000005541497:,,,,,,0,0
CoA_FINI_Check,4347501,,000000000005541499:,,,,,,0,0
CoA_FINI_Check,4347502,,000000000005541501:,,,,,,0,0
CoA_FINI_Check,4347503,,000000000005541503:,,,,,,0,0
CoA_FINI_Check,4347504,,000000000005541505:,,,,,,0,0
CoA_FINI_Check,4347505,,000000000005541507:,,,,,,0,0
CoA_FINI_Check,4347506,,000000000005541509:,,,,,,0,0
CoA_FINI_Check,4347507,,000000000005541511:,,,,,,0,0
CoA_FINI_Check,4347508,,000000000005541513:,,,,,,0,0
CoA_FINI_Check,4347509,,000000000005541515:,,,,,,0,0
CoA_FINI_Check,4347510,,000000000005541517:000000000005541518:,,,,,,0,0
CoA_FINI_Check,4347511,,000000000005541521:,,,,,,0,0
CoA_FINI_Check,4347512,,000000000005541523:,,,,,,0,0
CoA_FINI_Check,4347513,,000000000005541525:,,,,,,0,0
CoA_FINI_Check,4347514,,000000000005541527:,,,,,,0,0
CoA_FINI_Check,4347515,,000000000005541529:,,,,,,0,0
CoA_FINI_Check,4347516,,000000000005541531:,,,,,,0,0
CoA_FINI_Check,4347517,,000000000005541533:000000000005541534:,,,,,,0,0
CoA_FINI_Check,4347518,,000000000005541537:000000000005541538:,,,,,,0,0
CoA_FINI_Check,4347519,,000000000005541541:,,,,,,0,0
CoA_FINI_Check,4347520,,000000000005541543:,,,,,,0,0
CoA_FINI_Check,4347521,,000000000005541545:,,,,,,0,0
CoA_FINI_Check,4347522,,000000000005541547:,,,,,,0,0
CoA_FINI_Check,4347523,,000000000005541549:,,,,,,0,0
CoA_FINI_Check,4347524,,000000000005541551:,,,,,,0,0
CoA_FINI_Check,4347525,,000000000005541553:,,,,,,0,0
CoA_FINI_Check,4347526,,000000000005541555:,,,,,,0,0
CoA_FINI_Check,4347527,,000000000005541557:,,,,,,0,0
CoA_FINI_Check,4347528,,000000000005541559:,,,,,,0,0
CoA_FINI_Check,4347529,,000000000005541561:,,,,,,0,0
CoA_FINI_Check,4347530,,000000000005541563:,,,,,,0,0
CoA_FINI_Check,4347531,,000000000005541565:,,,,,,0,0
CoA_FINI_Check,4347532,,000000000005541567:,,,,,,0,0
CoA_FINI_Check,4347533,,000000000005541569:,,,,,,0,0
CoA_FINI_Check,4347534,,000000000005541571:,,,,,,0,0
CoA_FINI_Check,4347535,,000000000005541573:,,,,,,0,0
CoA_FINI_Check,4347536,,000000000005541575:,,,,,,0,0
CoA_FINI_Check,4347537,,000000000005541577:,,,,,,0,0
CoA_FINI_Check,4347538,,000000000005541579:,,,,,,0,0
CoA_FINI_Check,4347539,,000000000005541581:,,,,,,0,0
CoA_FINI_Check,4347540,,000000000005541583:,,,,,,0,0
CoA_FINI_Check,4347541,,000000000005541585:,,,,,,0,0
CoA_FINI_Check,4347542,,000000000005541587:,,,,,,0,0
CoA_FINI_Check,4347543,,000000000005541589:,,,,,,0,0
CoA_FINI_Check,4347544,,000000000005541591:,,,,,,0,0
CoA_FINI_Check,4347545,,000000000005541593:,,,,,,0,0
CoA_FINI_Check,4347546,,000000000005541595:,,,,,,0,0
CoA_FINI_Check,4347547,,000000000005541597:,,,,,,0,0
CoA_FINI_Check,4347548,,000000000005541599:,,,,,,0,0
CoA_FINI_Check,4347549,,000000000005541601:000000000005541602:000000000005541603:,,,,,,0,0
CoA_FINI_Check,4347550,,,,,,,,0,0
CoA_FINI_Check,4347551,,000000000005541607:,,,,,,0,0
CoA_FINI_Check,4347552,,000000000005541609:000000000005541610:,,,,,,0,0
CoA_FINI_Check,4347553,,000000000005541613:,,,,,,0,0
CoA_FINI_Check,4347554,,000000000005541615:,,,,,,0,0
CoA_FINI_Check,4347555,,000000000005541617:,,,,,,0,0
CoA_FINI_Check,4347556,,000000000005541619:,,,,,,0,0
CoA_FINI_Check,4347557,,000000000005541621:,,,,,,0,0
CoA_FINI_Check,4347558,,000000000005541623:,,,,,,0,0
CoA_FINI_Check,4347559,,000000000005541625:,,,,,,0,0
CoA_FINI_Check,4347560,,000000000005541627:,,,,,,0,0
CoA_FINI_Check,4347561,,000000000005541629:,,,,,,0,0
CoA_FINI_Check,4347562,,,,,,,,0,0
CoA_FINI_Check,4347563,,000000000005541631:,,,,,,0,0
CoA_FINI_Check,4347564,,000000000005541633:,,,,,,0,0
CoA_FINI_Check,4347565,,000000000005541635:,,,,,,0,0
CoA_FINI_Check,4347566,,000000000005541637:,,,,,,0,0
CoA_FINI_Check,4347567,,000000000005541639:,,,,,,0,0
CoA_FINI_Check,4347568,,000000000005541641:,,,,,,0,0
CoA_FINI_Check,4347569,,000000000005541643:,,,,,,0,0
CoA_FINI_Check,4347570,,000000000005541645:000000000005541646:000000000005541647:,,,,,,0,0
CoA_FINI_Check,4347571,,,,,,,,0,0
CoA_FINI_Check,4347572,,000000000005541651:,,,,,,0,0
CoA_FINI_Check,4347573,,000000000005541653:,,,,,,0,0
CoA_FINI_Check,4347574,,000000000005541655:,,,,,,0,0
CoA_FINI_Check,4347575,,000000000005541657:,,,,,,0,0
CoA_FINI_Check,4347576,,000000000005541659:,,,,,,0,0
CoA_FINI_Check,4347577,,000000000005541661:,,,,,,0,0
CoA_FINI_Check,4347595,,000000000005541690:000000000005541691:000000000005541692:,,,,,,0,0
CoA_FINI_Check,4347596,,000000000005541695:000000000005541696:000000000005541697:,,,,,,0,0
CoA_FINI_Check,4347597,,000000000005541705:000000000005541706:000000000005541707:,,,,,,0,0
CoA_FINI_Check,4347598,,000000000005541708:000000000005541709:,,,,,,0,0
CoA_FINI_Check,4347599,,000000000005217729:000000000005345053:000000000005345055:000000000005511205:000000000005541710:000000000005541711:000000000005541712:000000000005541714:000000000005541716:000000000005541718:,,,,,,0,0
CoA_FINI_Check,4347600,,,,,,,,0,0
CoA_FINI_Check,4347601,,000000000005541719:000000000005541720:,,,,,,0,0
CoA_FINI_Check,4347602,,000000000005541721:,,,,,,0,0
CoA_FINI_Check,4347603,,000000000005345067:000000000005532464:000000000005541722:000000000005541723:000000000005541724:000000000005541725:,,,,,,0,0
CoA_FINI_Check,4347604,,000000000005541726:,,,,,,0,0
CoA_FINI_Check,4347605,,000000000005345073:000000000005345075:000000000005345081:000000000005381749:000000000005532470:000000000005541727:000000000005541730:000000000005541734:000000000005541735:,,,,,,0,0
CoA_FINI_Check,4347606,,000000000005541736:,,,,,,0,0
CoA_FINI_Check,4347607,,000000000005541737:000000000005541738:,,,,,,0,0
CoA_FINI_Check,4347608,,000000000005345086:,,,,,,0,0
CoA_FINI_Check,4347609,,000000000005541739:,,,,,,0,0
CoA_FINI_Check,4347610,,000000000005541740:,,,,,,0,0
CoA_FINI_Check,4347611,,000000000005345089:000000000005541741:,,,,,,0,0
CoA_FINI_Check,4347612,,000000000005541742:,,,,,,0,0
CoA_FINI_Check,4347613,,000000000005345099:,,,,,,0,0
CoA_FINI_Check,4347614,,000000000005541743:,,,,,,0,0
CoA_FINI_Check,4347615,,000000000005541744:,,,,,,0,0
CoA_FINI_Check,4347616,,000000000005541745:,,,,,,0,0
CoA_FINI_Check,4347617,,000000000005541746:,,,,,,0,0
CoA_FINI_Check,4347618,,000000000005541747:,,,,,,0,0
CoA_FINI_Check,4347619,,000000000005541748:,,,,,,0,0
CoA_FINI_Check,4347620,,000000000005541749:,,,,,,0,0
CoA_FINI_Check,4347621,,000000000005541750:,,,,,,0,0
CoA_FINI_Check,4347622,,000000000005541751:,,,,,,0,0
CoA_FINI_Check,4347623,,000000000005541752:000000000005541753:,,,,,,0,0
