"pt2_part","pt2_desc1","pt2_desc2","pt2_um","pt2_prod_line","pt2_part_type","pt2_status","pt2_domain","pt2_bulk","pt2_blk_enduse","pt2_macost","pt2_rmcost","pt2_rdcost","pt2_ohcost","pt2_ovcost","pt2_sucost","pt2_lbcost","pt2__dec01","pt2_mfg_part","pt2_cst_mat","pt2_cst_ovh","pt2_cst_oth","pt2_created","pt2_updated","pt2_cst_tot","pt2_cst_VMM","pt2_sta","pt2_pr","pt2_lot_size","pt2_alt_um1","pt2_conv1","pt2_shelf","pt2_char#1","pt2_char#2","pt2_char#3","pt2_char#4","pt2_deci#1","pt2_deci#2","pt2_deci#3","pt2_deci#4","pt2_color_code"
"000000000005746430","INTERLINE 704HS THA713/5L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"THA713/5L/KC",28412,718,0,?,26/06/10,29306,29158,"KA","S",1,"LT",5,540,"","","","",0,0,0,0,""
"000000000005746460","INTERLINE 704HS THA710/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"THA710/A20L/KCE",90804,6280,0,22/03/02,26/05/07,98181,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005746464","INTERLINE 704HS THA712/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"THA712/A20L/KCE",90785,6388,0,22/03/02,26/05/07,98270,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005746717","INTERTHANE 990E RUB125/15L/KC","Sand Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUB125/15LT",69154,83039,0,22/03/02,26/06/10,152872,148405,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005746828","INTERSPEED 6200 BQA624/200L/KC","RED","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BQA624/200L/KC",1842127,53430,0,?,26/06/10,1906536,1810318,"KA","S",1,"L",180,365,"","","","",0,0,0,0,""
"000000000005746830","INTERTHANE 990E RUB125/15L/KCE","Sand Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUB125/15L/KCE",69154,83083,0,22/03/02,26/06/10,152916,148449,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005746876","INTERTHANE 990E RUB125/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUB125/A15L/KC",79956,83514,0,22/03/02,26/06/10,164217,160037,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005746877","INTERTHANE 990E RUB125/A15L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUB125/A15L/KCE",79956,83514,0,22/03/02,26/06/10,164217,160037,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005747568","INTERGARD 7600 KUA767/15L/KC","CREAM PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"KUA767/15L/KC",33969,3247,0,22/03/02,26/04/24,37893,37733,"KA","S",1,"L",11.25,?,"","","","",0,0,0,0,""
"000000000005747570","INTERTHANE 990 PHX16U/15L/KC","CORNFLOWER PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHX16U/15L/KC",60237,65088,0,?,26/06/10,125899,122099,"KA","S",1,"L",12.85,730,"","","","",0,0,0,0,"10B4/10"
"000000000005747575","Intertherm 875 HAO639/18L/KC","RAL7045 TELEGREY","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HAO639/18L/KC",157238,73394,0,?,26/06/10,231353,222824,"KA","S",1,"L",18,730,"","","","",0,0,0,0,""
"000000000005747634","INTERTHANE 990 PHX16U/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHX16U/A15L/KC",72493,65674,0,22/03/02,26/06/10,138825,134871,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005747646","INTERGARD 7600 KUA767/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"KUA767/A15L/KC",44919,2623,0,22/03/02,26/04/24,48463,48929,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005747659","INTERTHANE 990E RUS215/15L/KC","Orange Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUS215/15LT",84282,333080,0,22/03/02,26/06/10,417931,412508,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005747672","INTERTHANE 990E RUS215/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUS215/A15L/KC",95084,333555,0,22/03/02,26/06/10,429276,424140,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005747989","INTERGARD 361 EPA314/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EPA314/15L/KC",64502,26969,0,22/03/02,26/06/10,92202,88610,"KA","S",1,"L",12.86,365,"","","","",0,0,0,0,""
"000000000005748037","INTERGARD 361 EPA314/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EPA314/A15L/KC",77063,27411,0,22/03/02,26/06/10,105276,99633,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005748055","INTERTHANE 990E RUA55K/15L PG6","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/15L",77429,17209,0,22/02/04,26/06/10,95156,88602,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005748056","INTERTHANE 990E RUA55K/15L PG5","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/15L",76202,17209,0,22/02/04,26/06/10,93929,87375,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005748057","INTERTHANE 990E RUA55K/15L PG4","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/15L",69841,15359,0,22/02/04,26/04/24,85996,85635,"KA","S",1,"L",13.33,?,"","","","",0,0,0,0,""
"000000000005748088","INTERTHANE 990E RUA55K/15L PG2","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/15L",74229,17209,0,22/02/04,26/06/10,91956,85402,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005748089","INTERTHANE 990E RUA55K/15L PG1","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/15L",72457,17209,0,22/02/04,26/06/10,90184,83630,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005748091","INTERTHANE 990E RUA55K/15L PG3","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/15L",69761,15359,0,22/02/04,26/04/24,85916,85555,"KA","S",1,"L",13.33,?,"","","","",0,0,0,0,""
"000000000005748097","INTERTHANE 990 PHC261/20L/KCE","RAL2009 TRAFF.ORANGE PTA","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHC261/20L/KCE",84953,23959,0,?,26/06/10,109596,106460,"KA","S",1,"L",17.1,730,"","","","",0,0,0,0,""
"000000000005748098","INTERTHANE 990 PHF273/20L/KCE","RAL2002 POPPY PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHF273/20L/KCE",121205,80946,0,?,26/06/10,202866,198700,"KA","S",1,"L",17.1,730,"","","","",0,0,0,0,""
"000000000005748099","INTERTHANE 990 PHS095/20L/KCE","RAL1018 ZINC YELLOW PT A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHS095/20L/KCE",84899,45830,0,?,26/06/10,131500,128351,"KA","S",1,"L",17.1,730,"","","","",0,0,0,0,""
"000000000005748124","INTERTHANE 990 PHS095/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHS095/A20L/KCE",97670,46585,0,22/03/02,26/05/07,145139,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005748128","INTERTHANE 990 PHF273/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHF273/A20L/KCE",132959,81701,0,22/03/02,26/05/07,215488,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005748131","INTERTHANE 990 PHC261/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHC261/A20L/KCE",97737,24714,0,22/03/02,26/05/07,123248,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005748222","INTERTHANE 990E RUA55K/A15L PG1","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/A15L",77424,5237,0,22/03/02,26/04/24,83329,88486,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005748224","INTERTHANE 990E RUA55K/A15L PG2","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/A15L",78971,5237,0,22/03/02,26/04/24,84876,92365,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005748225","INTERTHANE 990E RUA55K/A15L PG3","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/A15L",80636,5237,0,22/03/02,26/04/24,86541,94136,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005748226","INTERTHANE 990E RUA55K/A15L PG4","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/A15L",80744,5237,0,22/03/02,26/04/24,86649,96257,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005748227","INTERTHANE 990E RUA55K/A15L PG5","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/A15L",81090,5237,0,22/03/02,26/04/24,86995,101189,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005748238","INTERTHANE 990E RUA55K/A15L PG6","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUA55K/A15L",88231,17684,0,22/03/02,26/06/10,106501,100234,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005748714","INTERTHANE 990E RUL685/15L/KC","Grey Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUL685/15LT",52532,3578,0,22/03/02,26/06/10,56775,54529,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,"N6.0"
"000000000005748774","INTERTHANE 990E RUJ724/15L/KC","French Grey Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUJ724/15LT",58806,12898,0,22/03/02,26/06/10,72371,69605,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005748775","INTERTHANE 990E RUO245/15L/KC","GREEN PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUO245/15LT",57040,10711,0,22/03/02,26/06/10,68383,64478,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,"JOTUN 257"
"000000000005748776","INTERTHANE 990E RUY154SG/15L/KC","RAL8109 Grey Brown semi","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUY154SG/15LT",60082,31815,0,22/03/02,26/06/10,92560,88145,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005748805","INTERTHANE 990E RUL685/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUL685/A15L/KC",63334,4053,0,22/03/02,26/06/10,68120,66161,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005748809","INTERTHANE 990E RUO245/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUO245/A15L/KC",67842,11186,0,22/03/02,26/06/10,79728,76110,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005748810","INTERTHANE 990E RUJ724/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUJ724/A15L/KC",71411,3041,0,22/03/02,26/04/24,75291,77355,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005748826","INTERTHANE 990E RUY154SG/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUY154SG/A15L/KC",70884,32290,0,22/03/02,26/06/10,103905,99777,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005748840","KK5D","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"",0,0,0,24/10/07,25/05/07,0,0,"","",0,"L",10,0,"","","","",0,0,0,0,""
"000000000005748913","INTERTHERM 875 HAW58A/18L/J/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HAW58A/18L/J/KC",151073,27066,0,22/03/02,26/06/10,178864,170341,"KA","S",1,"L",18,730,"","","","",0,0,0,0,""
"000000000005749102","INTERTHANE 990 PHM051/20L/KCE","RAL7004 SIGNAL GREY PT A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHM051/20L/KCE",70306,10245,0,22/03/02,26/06/10,81301,74208,"KA","S",1,"L",17.1,730,"","","","",0,0,0,0,""
"000000000005749182","INTERTHANE 990 PHM051/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHM051/A20L/KCE",82343,7793,0,22/03/02,26/05/07,90996,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005750065","INTERBOND 2340UPC HTA339/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HTA339/15L/KC",60378,1272,0,22/04/01,26/06/10,62206,53129,"KA","S",1,"L",11.25,365,"","","","",0,0,0,0,""
"000000000005750117","INTERBOND 2340UPC HTA339/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"HTA339/A15L/KC",62615,1717,0,22/04/01,26/05/07,65014,?,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005750119","INTERBOND 2340UPC HTA337/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HTA337/15L/KC",60658,27153,0,22/04/01,26/06/10,88366,79225,"KA","S",1,"L",11.25,365,"","","","",0,0,0,0,""
"000000000005750120","INTERBOND 2340UPC HTA338/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HTA338/15L/KC",58939,170776,0,22/04/01,26/06/10,230261,221489,"KA","S",1,"L",11.25,365,"","","","",0,0,0,0,""
"000000000005750610","INTERGARD 740HS FQB43U/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQB43U/15L/KC",57771,76262,0,22/04/01,26/06/10,134650,126125,"KA","S",1,"L",12,540,"","","","",0,0,0,0,""
"000000000005750611","INTERGARD 5555 EOK766/15L/KC","RAL7001 SILVER GREY PT A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOK766/15L/KC",53490,15946,0,22/04/01,26/06/10,70031,61418,"KA","S",1,"L",11.25,365,"","","","",0,0,0,0,""
"000000000005750612","INTERGARD 5555 EOF000/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOF000/15L/KC",59675,58565,0,22/04/01,26/06/10,118840,110183,"KA","S",1,"L",11.25,365,"","","","",0,0,0,0,""
"000000000005750613","INTERGARD 5555 EOB052/15L/KC","GARDENIA PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOB052/15L/KC",64432,14885,0,22/04/01,26/06/10,79913,71250,"KA","S",1,"L",11.25,365,"","","","",0,0,0,0,""
"000000000005750624","INTERBOND 2340UPC HTA337/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"HTA337/A15L/KC",75762,27598,0,22/04/01,26/06/10,104041,91110,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005750635","INTERBOND 2340UPC HTA338/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"HTA338/A15L/KC",74043,171221,0,22/04/01,26/06/10,245936,233374,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005750815","INTERGARD 5555 EOK766/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EOK766/A15L/KC",71033,16389,0,22/04/01,26/06/10,88142,78478,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005750817","INTERGARD 5555 EOF000/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EOF000/A15L/KC",67510,59008,0,22/04/01,26/05/07,127243,?,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005750818","INTERGARD 5555 EOB052/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EOB052/A15L/KC",81975,15328,0,22/04/01,26/06/10,98024,88310,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005751169","INTERGARD 740HS FQB43U/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQB43U/A15L/KC",64046,76705,0,22/04/01,26/05/07,141468,?,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005752123","INTERFINE 2080 SKD704/18L/J/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKD704/18L/J/KC",80653,3073,0,22/04/01,26/06/10,84294,80790,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005752124","INTERFINE 2080 SKA208/3L/J/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKA208/3L/J/KC",40339,795,0,22/04/01,26/05/07,41232,24548053,"KA","S",1,"L",2.5,365,"","","","",0,0,0,0,""
"000000000005755584","INTERTHANE 990E RUM051/15L/KC","RAL7004 Signal Grey Part","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUM051/15LT",51219,9059,0,22/04/01,26/06/10,60944,58861,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005755585","INTERTHANE 990E RUE970/15L/KC","RAL5003 SAPPHIRE BLUE","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUE970/15L/KC",56377,7798,0,?,26/06/10,64806,62107,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005755586","INTERTHANE 990E RUG590/15L/KC","RAL6002 Leaf Green Part","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUG590/15LT",55338,7597,0,22/04/01,26/06/10,63551,60771,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005755670","INTERTHANE 990E RUM051/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUM051/A15L/KC",62021,9534,0,22/04/01,26/06/10,72289,70493,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005755713","INTERTHANE 990E RUG590/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUG590/A15L/KC",66140,8072,0,22/04/01,26/06/10,74896,72403,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005755717","INTERTHANE 990E RUE970/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUE970/A15L/KC",67179,8273,0,22/04/01,26/06/10,76151,73739,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005755960","INTERTHANE 990E RUD913/15L/KC","Signal Blue Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUD913/15LT",47373,8957,0,22/04/01,26/06/10,56988,55336,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005756259","INTERTHANE 990E RUD913/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUD913/A15L/KC",58175,9432,0,22/04/01,26/06/10,68333,66968,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005756887","INTERGARD 740HS FQA44K/5L PG1","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/5L",16577,2040,0,22/05/03,26/06/10,18794,15679,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005756888","INTERGARD 740HS FQA44K/5L PG2","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/5L",17109,2040,0,22/05/03,26/06/10,19326,16211,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005756889","INTERGARD 740HS FQA44K/5L PG3","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/5L",13858,1453,0,22/05/03,26/04/24,15583,15355,"KA","S",1,"L",4,?,"","","","",0,0,0,0,""
"000000000005756890","INTERGARD 740HS FQA44K/5L PG4","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/5L",13858,1453,0,22/05/03,26/04/24,15583,15355,"KA","S",1,"L",4,?,"","","","",0,0,0,0,""
"000000000005756891","INTERGARD 740HS FQA44K/5L PG5","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/5L",17701,2040,0,22/05/03,26/06/10,19918,16803,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005756892","INTERGARD 740HS FQA44K/5L PG6","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/5L",18069,2040,0,22/05/03,26/06/10,20286,17171,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005756918","INTERSWIFT 6800HS BMA688/20L/KCE","BROWN","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BMA688/20L/KCE",336480,18963,0,22/05/03,26/05/07,356753,89600598,"KA","S",1,"L",20,540,"","","","",0,0,0,0,""
"000000000005756919","INTERLAC 665 CLM051/20L/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"CLM051/20L/KCE",76853,10963,0,22/05/03,26/06/10,88622,80536,"KA","S",1,"L",20,730,"","","","",0,0,0,0,""
"000000000005756920","INTERLAC 665 CLZ007/20L/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"CLZ007/20L/KCE",84533,11417,0,22/05/03,26/06/10,96769,89077,"KA","S",1,"L",20,730,"","","","",0,0,0,0,""
"000000000005756923","INTERSHIELD 300HS ENA371/45L/B/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"ENA371/45L/B/KCE",174130,11584,0,22/05/03,26/06/10,187339,157625,"KA","S",1,"L",32.14,365,"","","","",0,0,0,0,""
"000000000005757058","INTERSHIELD 300HS ENA370/45L/B/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"ENA370/45L/B/KCE",176072,13466,0,22/05/03,26/06/10,191189,161974,"KA","S",1,"L",32.14,365,"","","","",0,0,0,0,""
"000000000005757059","INTERSHIELD 300HS ENA373/18L/B/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"ENA373/18L/B/KCE",37846,1440,0,22/05/03,26/06/10,39721,30180,"KA","S",1,"L",12.86,365,"","","","",0,0,0,0,""
"000000000005757119","INTERSLEEK 1100SR FXA997/A10L/XA","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FXA997/A10L/XA",322402,2710,0,24/10/07,26/06/10,352862,362289,"KA","S",1,"L",10,0,"","","","",0,0,0,0,""
"000000000005757122","INTERSHIELD 300HS ENA370/A45L/B/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"ENA370/A45L/B/KCE",165989,6863,0,22/05/03,26/04/24,175241,178241,"KA","S",1,"L",45,?,"","","","",0,0,0,0,""
"000000000005757124","INTERSHIELD 300HS ENA371/A45L/B/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"ENA371/A45L/B/KCE",158682,6775,0,22/05/03,26/04/24,167817,170802,"KA","S",1,"L",45,?,"","","","",0,0,0,0,""
"000000000005757230","CEILCOTE 2000 FLAKELINE NCA021/1L/RI","","EA","","","","KOR","","",0,0,0,0,0,0,0,0,"NCA021/1L/RI",26345,1460,0,26/06/10,26/06/10,30168,-2146826246,"KA","S",1,"",0,0,"","","","",0,0,0,0,""
"000000000005757477","INTERGARD 740HS FQA44K/A5L PG1","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/A5L",17973,1215,0,22/05/03,26/04/24,19429,23754,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005757480","INTERGARD 740HS FQA44K/A5L PG2","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/A5L",18437,1215,0,22/05/03,26/04/24,19893,24918,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005757481","INTERGARD 740HS FQA44K/A5L PG3","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/A5L",18961,1215,0,22/05/03,26/04/24,20417,25502,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005757482","INTERGARD 740HS FQA44K/A5L PG4","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/A5L",18969,1215,0,22/05/03,26/04/24,20425,26086,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005757483","INTERGARD 740HS FQA44K/A5L PG5","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/A5L",23242,2360,0,22/05/03,26/06/10,25812,22519,"KA","S",1,"L",5,0,"","","","",0,0,0,0,""
"000000000005757484","INTERGARD 740HS FQA44K/A5L PG6","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA44K/A5L",19325,1215,0,22/05/03,26/04/24,20781,27566,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005757817","INTERTHERM 875 HAE918/18L/J/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HAE918/18L/J/KC",165772,28538,0,22/05/03,26/06/10,195102,187145,"KA","S",1,"L",18,730,"","","","",0,0,0,0,""
"000000000005758022","INTERGARD 740 ECZ007/20L/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"ECZ007/20L/KCE",82033,74376,0,22/05/03,26/04/24,157192,157848,"KA","S",1,"L",16,?,"","","","",0,0,0,0,""
"000000000005758025","INTERSPEED 6200 BQA629/200L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BQA629/200L/KC",1630879,178033,0,22/05/03,26/05/07,1819438,57387366,"KA","S",1,"L",180,365,"","","","",0,0,0,0,""
"000000000005758026","INTERSPEED 6200 BQA628/200L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BQA628/200L/KC",1791345,856452,0,22/05/03,26/05/07,2658734,58174107,"KA","S",1,"L",180,365,"","","","",0,0,0,0,""
"000000000005758122","INTERTHANE 990 PHI605/20L/KCE","RAL9005 JET BLACK PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHI605/20L/KCE",69709,57709,0,22/05/03,26/06/10,128154,121713,"KA","S",1,"L",17.1,730,"","","","",0,0,0,0,""
"000000000005758176","INTERTHANE 990 PHI605/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHI605/A20L/KCE",83025,43370,0,22/05/03,26/04/24,127369,129058,"KA","S",1,"L",20,?,"","","","",0,0,0,0,""
"000000000005758186","INTERGARD 740 ECZ007/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"ECZ007/A20L/KCE",86947,56592,0,22/05/03,26/04/24,144585,145955,"KA","S",1,"L",20,?,"","","","",0,0,0,0,""
"000000000005758720","INTERNATIONAL GTA197/18L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"GTA197/18L/KC",43298,586,0,22/05/03,26/06/10,44425,30066,"KA","S",1,"L",18,730,"","","","",0,0,0,0,""
"000000000005758823","INTERSHIELD 300HS ENA371/3L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"ENA371/3L/KC",12620,800,0,22/05/03,26/06/10,13528,11557,"KA","S",1,"L",2.14,365,"","","","",0,0,0,0,""
